0.01,0
-0.01,0
0.01,0
0.02,0
-0.02,0
-0.01,0
0.14,1
4.14,5
-3.45,6
-0.19,2
0.24,3
-0.24,4
0.17,1
3.64,5
-2.95,6
0.22,3
0.02,0
0.02,0
0.01,0
0.03,0
0.01,0
-0.24,4
-0.14,2
0.01,0
0.01,0
0.02,0
0.01,0
-0.01,0
0,0
0.16,1
0,0
-0.16,2
0.05,0
-0.05,0
0.24,3
-0.02,0
-0.22,4
0.01,0
-0.01,1
0,0
3.56,5
-2.62,6
-0.03,0
0,0
0.05,0
-0.05,0
0.05,0
-0.05,0
0,0
